αλλάζουμε,"we are changing, we change",αλλάζουμε,"we are changing, we change"
αλλάζω,"change, I change, I am changing",αλλάζω,"change, I change, I am changing"
ανατρέφεις,"(you) are raising, (you) are bringing up, (you) bring up",ανατρέφεις,"(you) are raising, (you) are bringing up, (you) bring up"
ανατρέφετε,"(pl.|you) are raising, (pl.|you) raise",ανατρέφετε,"(pl.|you) are raising, (pl.|you) raise"
ανατρέφουμε,"(we) are raising, (we) are bringing up, (we) raise",ανατρέφουμε,"(we) are raising, (we) are bringing up, (we) raise"
ανατρέφω,"(I am) raising, (I) raise, (I am) bringing up",ανατρέφω,"(I am) raising, (I) raise, (I am) bringing up"
ανοίγω,"open, opening",ανοίγω,"open, opening"
αποτυγχάνει,"fails, is failing",αποτυγχάνει,"fails, is failing"
αποτυγχάνω,fail,αποτυγχάνω,fail
δίνεις,"give, are you giving, do you give",δίνεις,"give, are you giving, do you give"
δείχνει,"(he/she/it) shows, (he/she/it) points, (he/she/it) is showing",δείχνει,"(he/she/it) shows, (he/she/it) points, (he/she/it) is showing"
δείχνεις,"show, You are showing, are showing",δείχνεις,"show, You are showing, are showing"
δείχνουμε,"show, (we) show, (we) are showing",δείχνουμε,"show, (we) show, (we) are showing"
δοκιμάζετε,"are trying, try",δοκιμάζετε,"are trying, try"
δουλεύουμε,"work, (we) are working, (we) work",δουλεύουμε,"work, (we) are working, (we) work"
δουλεύω,"I work, I am working, work",δουλεύω,"I work, I am working, work"
ελπίζω,"hope, I hope, (I) hope",ελπίζω,"hope, I hope, (I) hope"
εννοώ,"I mean, mean",εννοώ,"I mean, mean"
επιστρέφει,"returns, He returns, is coming back",επιστρέφει,"returns, He returns, is coming back"
επιστρέφουν,"return, they return, they are returning",επιστρέφουν,"return, they return, they are returning"
επιστρέφω,"return, I am returning",επιστρέφω,"return, I am returning"
ευχαριστώ,"thank you, thanks, I thank",ευχαριστώ,"thank you, thanks, I thank"
ευχόμαστε,"(we) wish, (we) are wishing",ευχόμαστε,"(we) wish, (we) are wishing"
ζω,live,ζω,live
θυμάμαι,"remember, I remember, recall",θυμάμαι,"remember, I remember, recall"
καλεί,"calls, calling, is calling",καλεί,"calls, calling, is calling"
καλείτε,good,καλείτε,good
καλώ,good,καλώ,good
κοιτάζω,"(I) look, (I) look (at), (I am) looking",κοιτάζω,"(I) look, (I) look (at), (I am) looking"
μελετώ,"study, I study, I am studying",μελετώ,"study, I study, I am studying"
νιώθεις,"feel, (do) you feel, are feeling",νιώθεις,"feel, (do) you feel, are feeling"
νομίζεις,"think, you think, (do) you think",νομίζεις,"think, you think, (do) you think"
νομίζετε,"thought, I thought",νομίζετε,"thought, I thought"
νομίζουν,"they think, Do they think?, they are thinking",νομίζουν,"they think, Do they think?, they are thinking"
νομίζω,"think, I think",νομίζω,"think, I think"
παίρνει,"takes, gets, take",παίρνει,"takes, gets, take"
παίρνεις,"get, take",παίρνεις,"get, take"
παίρνω,"take, taking, get",παίρνω,"take, taking, get"
παρουσιάζει,"presents, He presents, He is presenting",παρουσιάζει,"presents, He presents, He is presenting"
παρουσιάζουμε,"(we) are presenting, (we) are showing, display",παρουσιάζουμε,"(we) are presenting, (we) are showing, display"
παρουσιάζουν,"present, (they) present, (they) are presenting",παρουσιάζουν,"present, (they) present, (they) are presenting"
πιστεύουμε,"believe, (we) believe, (we) are believing",πιστεύουμε,"believe, (we) believe, (we) are believing"
πιστεύω,"believe, I believe",πιστεύω,"believe, I believe"
προσφέρουν,"offer, (they) offer, (they are) offering",προσφέρουν,"offer, (they) offer, (they are) offering"
ρωτάτε,"(plural| you) are asking, (plural| you) ask",ρωτάτε,"(plural| you) are asking, (plural| you) ask"
ρωτώ,"by asking, asking, requesting",ρωτώ,"by asking, asking, requesting"
σημαίνει,"mean, means, what is the meaning of",σημαίνει,"mean, means, what is the meaning of"
στέλνει,"sends, is sending",στέλνει,"sends, is sending"
στέλνεις,"send, are sending",στέλνεις,"send, are sending"
στέλνω,"send, I send",στέλνω,"send, I send"
σταματά,"is stopping, stop, stops",σταματά,"is stopping, stop, stops"
σταματάμε,"(we) are stopping, stop",σταματάμε,"(we) are stopping, stop"
συμπεριλαμβάνει,"includes, comes with, comprises",συμπεριλαμβάνει,"includes, comes with, comprises"
σώζουμε,"are saving, are rescuing, rescue",σώζουμε,"are saving, are rescuing, rescue"
σώζω,"save, I save, I am saving",σώζω,"save, I save, I am saving"
υπογράφουν,"sign, are signing",υπογράφουν,"sign, are signing"
υπογράφω,"(I) sign, (I am) signing",υπογράφω,"(I) sign, (I am) signing"
χρειάζονται,"need, they need, are in need of",χρειάζονται,"need, they need, are in need of"
ψάχνει,"searches, looks for, is searching for",ψάχνει,"searches, looks for, is searching for"
ψάχνω,"I'm looking for, (I am) looking, (I am) looking (for)",ψάχνω,"I'm looking for, (I am) looking, (I am) looking (for)"
αγαπά,"love, you love",αγαπά,"love, you love"
αγγίζω,"touching, I touch, touch",αγγίζω,"touching, I touch, touch"
αγοράζει,"buys, is buying, is purchasing",αγοράζει,"buys, is buying, is purchasing"
ακούει,"hears, has been listening to, is listening to",ακούει,"hears, has been listening to, is listening to"
απαγορεύεις,"forbid, ban, disallow",απαγορεύεις,"forbid, ban, disallow"
απαγορεύω,"forbid, I prohibit this, prohibit",απαγορεύω,"forbid, I prohibit this, prohibit"
αρέσει,"likes, like",αρέσει,"likes, like"
βάζεις,"put, you are setting, you are putting",βάζεις,"put, you are setting, you are putting"
βάζω,"put, I am putting, I am setting",βάζω,"put, I am putting, I am setting"
βλέπει,"sees, watches, is watching",βλέπει,"sees, watches, is watching"
βλέπω,"see, I see, (I) am watching",βλέπω,"see, I see, (I) am watching"
βοηθάς,helping,βοηθάς,helping
βρέχει,"it rains, rains, It is raining",βρέχει,"it rains, rains, It is raining"
βρίσκουμε,"find, we find the shirt",βρίσκουμε,"find, we find the shirt"
βρίσκω,"(I) find, do I find, find",βρίσκω,"(I) find, do I find, find"
γράφουν,"write, have been writing",γράφουν,"write, have been writing"
γράφω,"write, (I) write, (I am) writing",γράφω,"write, (I) write, (I am) writing"
δείχνω,"show, I show, I point",δείχνω,"show, I show, I point"
δεν,"not, don't, he will never be",δεν,"not, don't, he will never be"
δουλεύει,"works, work",δουλεύει,"works, work"
δουλεύουν,work,δουλεύουν,work
είναι,"is, are, It is",είναι,"is, are, It is"
θέλει,"wants, (he/she/it) wants, desires",θέλει,"wants, (he/she/it) wants, desires"
θέλω,"want, I want",θέλω,"want, I want"
κάνει,"makes, does, equals",κάνει,"makes, does, equals"
κάνεις,"do, do you do, doing",κάνεις,"do, do you do, doing"
κάνω,"do, I do, I make",κάνω,"do, I do, I make"
κοιμάται,"sleeps, sleeping, is sleeping",κοιμάται,"sleeps, sleeping, is sleeping"
κολυμπούν,"swim, (they) swim, (they) are swimming",κολυμπούν,"swim, (they) swim, (they) are swimming"
κολυμπώ,"swim, (I) swim, (I am) swimming",κολυμπώ,"swim, (I) swim, (I am) swimming"
λέει,"says, tells, he says/is saying",λέει,"says, tells, he says/is saying"
λέω,"say, (I) say, am telling",λέω,"say, (I) say, am telling"
μαγειρεύει,"cooks, cook, is cooking",μαγειρεύει,"cooks, cook, is cooking"
μαγειρεύω,"cook, I am cooking, I cook",μαγειρεύω,"cook, I am cooking, I cook"
μπορώ,"can, may, I can",μπορώ,"can, may, I can"
ξέρω,"know, I know, I have known",ξέρω,"know, I know, I have known"
παίζει,"plays, play, is playing",παίζει,"plays, play, is playing"
παίζω,"play, I play, am playing",παίζω,"play, I play, am playing"
περπατά,"walks, is walking",περπατά,"walks, is walking"
περπατώ,"walks, is walking",περπατώ,"walks, is walking"
πηγαίνει,"goes, go to, Is going",πηγαίνει,"goes, go to, Is going"
πηγαίνω,"go, I am going, get",πηγαίνω,"go, I am going, get"
πληρώνει,"pays, is paying",πληρώνει,"pays, is paying"
πληρώνω,"pay, I am paying, paying",πληρώνω,"pay, I am paying, paying"
σχεδιάζω,"design, I design, draw",σχεδιάζω,"design, I design, draw"
τρέχει,"runs, run, is running",τρέχει,"runs, run, is running"
τρέχεις,"run, do you run, you will be running",τρέχεις,"run, do you run, you will be running"
τρέχουν,"run, are running, do they run",τρέχουν,"run, are running, do they run"
τρέχω,"run, I am running, I run",τρέχω,"run, I am running, I run"
τραγουδάμε,singing,τραγουδάμε,singing
τραγουδάς,singing,τραγουδάς,singing
τώρα,now,τώρα,now
υπάρχει,there is,υπάρχει,there is
υπάρχω,"I am, I exist",υπάρχω,"I am, I exist"
φέρνει,"brings, is bringing, is fetching",φέρνει,"brings, is bringing, is fetching"
φτιάχνει,"makes, creates, fixes",φτιάχνει,"makes, creates, fixes"
φτιάχνετε,"are you making, are making, make",φτιάχνετε,"are you making, are making, make"
φτιάχνουμε,"making, (we) are making, (we) make",φτιάχνουμε,"making, (we) are making, (we) make"
χρειάζομαι,"(do) I need, I need, do I need",χρειάζομαι,"(do) I need, I need, do I need"
χρησιμοποιώ,"use, (we) use",χρησιμοποιώ,"use, (we) use"
έχει,"has, does....have, he has",έχει,"has, does....have, he has"
απάντηση,"an answer, response, a reply",απάντηση,"an answer, response, a reply"
γιατί,"why, because",γιατί,"why, because"
ερωτήσεις,"questions, queries",ερωτήσεις,"questions, queries"
ερώτηση,"question, inquiry",ερώτηση,"question, inquiry"
ποια,"what, which, who",ποια,"what, which, who"
ποιανής,whose,ποιανής,whose
ποιανού,whose,ποιανού,whose
ποιος,"who, which, What",ποιος,"who, which, What"
πού,"where, from",πού,"where, from"
πόσα,"how many, how, how much",πόσα,"how many, how, how much"
πόσες,how many,πόσες,how many
πόσο,"how much, how",πόσο,"how much, how"
πότε,when,πότε,when
πώς,"how, what",πώς,"how, what"
τι,"what a, What did, what",τι,"what a, What did, what"
ίδιο,same,ίδιο,same
ίδιος,same,ίδιος,same
μόνη,"alone, by herself, lonely",μόνη,"alone, by herself, lonely"
μόνο,"only, just, alone",μόνο,"only, just, alone"
μόνος,"alone, by myself, lonely",μόνος,"alone, by myself, lonely"
ο εαυτός,myself,ο εαυτός,myself
οι,οι
                    εαυτοί,themselves,                    εαυτοί,themselves
έχεις,"do you have, have, you have",έχεις,"do you have, have, you have"
έχω,"have, I have",έχω,"have, I have"
αυτή,"she, this, her",αυτή,"she, this, her"
αυτός,"he, this, it",αυτός,"he, this, it"
είμαι,"I am, I'm, be",είμαι,"I am, I'm, be"
είσαι,"are, are you, be",είσαι,"are, are you, be"
εγώ,"I, Me",εγώ,"I, Me"
εσύ,"you, you (singular)",εσύ,"you, you (singular)"
αρκετός,enough,αρκετός,enough
λίγος,a few,λίγος,a few
περισσότερο,more,περισσότερο,more
πολλή,"much, a lot of",πολλή,"much, a lot of"
πολύς,"much, great, a lot",πολύς,"much, great, a lot"
ήλιος,sun,ήλιος,sun
αέρας,"air, wind, breeze",αέρας,"air, wind, breeze"
ζέστη,heat,ζέστη,heat
καιρός,"weather, time",καιρός,"weather, time"
κρύο,cold,κρύο,cold
ομίχλη,fog,ομίχλη,fog
συννεφιά,"cloudiness, cloudy",συννεφιά,"cloudiness, cloudy"
χιονίζει,"it snows/is snowing, it has been snowing, snows",χιονίζει,"it snows/is snowing, it has been snowing, snows"
,
